key,scientificName,longitude,latitude,coordinateUncertaintyInMeters,eventDate,year,source,dataset,URL
2974106556,Lupinus excubitus,-119.14045,34.628374,3500,1983-07-05,1983,GBIF,UCSB,https://www.gbif.org/occurrence/2974106556
2270271925,Atriplex watsonii,-119.844235,34.424431,1500,1980-08-14,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270271925
2270269634,Atriplex watsonii,-119.060935,34.087363,4000,1980-08-06,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270269634
2270270558,Atriplex watsonii,-119.060935,34.087363,4000,1980-08-06,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270270558
2270259603,Chaenactis glabriuscula,-119.984276,34.742964,7000,1983-05-12,1983,GBIF,UCSB,https://www.gbif.org/occurrence/2270259603
2974106561,Phalaris lemmonii,-119.880139,34.417982,1250,2014-01-10,2014,GBIF,UCSB,https://www.gbif.org/occurrence/2974106561
2974106563,Poaceae,-119.882036,34.422597,250,2015-07-28,2015,GBIF,UCSB,https://www.gbif.org/occurrence/2974106563
2270273435,Atriplex watsonii,-119.844235,34.424431,1500,1980-08-14,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270273435
2974106564,Cardamine,-119.694078,34.467982,10000,2015-07-28,2015,GBIF,UCSB,https://www.gbif.org/occurrence/2974106564
2974106566,Lupinus latifolius,-119.183086,34.612714,1000,1983-07-07,1983,GBIF,UCSB,https://www.gbif.org/occurrence/2974106566
2270272704,Silene laciniata subsp. major,-119.607,34.0001,750,1986-03-27,1986,GBIF,UCSB,https://www.gbif.org/occurrence/2270272704
2270268554,Silene laciniata subsp. laciniata,-120.5363,34.8143,500,1987-08-12,1987,GBIF,UCSB,https://www.gbif.org/occurrence/2270268554
2270270722,Atriplex serenana,-119.2903,34.423,200,1980-08-30,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270270722
2270271658,Atriplex semibaccata,-119.8585,34.427,500,1982-06-08,1982,GBIF,UCSB,https://www.gbif.org/occurrence/2270271658
4403329303,Tamarix ramosissima,-119.289406,34.342203,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329303
4403329316,Foeniculum vulgare,-119.289406,34.342203,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329316
4403329317,Hazardia squarrosa,-119.290633,34.342408,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329317
4403329319,Eriogonum fasciculatum,-119.290638,34.342553,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329319
4403329320,Artemisia californica,-119.290638,34.342553,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329320
4403329321,Erigeron coulteri,-119.290638,34.342553,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329321
4403329322,Lactuca serriola,-119.290638,34.342553,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329322
4403329323,Acmispon glaber,-119.290454,34.342819,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329323
4403329324,Nicotiana glauca,-119.290454,34.342819,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329324
4403329325,Lonicera subspicata var. denudata,-119.290454,34.342819,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329325
4403329326,Amaranthus albus,-119.290638,34.342553,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329326
4403329327,Melilotus albus,-119.290633,34.342408,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329327
4403329334,Baccharis pilularis,-119.290638,34.342553,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329334
2270257784,Chaenactis glabriuscula,-119.267793,34.543134,1500,1986-05-25,1986,GBIF,UCSB,https://www.gbif.org/occurrence/2270257784
2270259666,Chaenactis glabriuscula,-120.436392,34.693144,2000,1988-04-16,1988,GBIF,UCSB,https://www.gbif.org/occurrence/2270259666
4403329442,Heterotheca grandiflora,-119.289951,34.342502,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329442
4403329443,Croton setiger,-119.289951,34.342502,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329443
4403329444,Ceanothus spinosus,-119.28994,34.342304,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329444
4403329445,Astragalus trichopodus var. phoxus,-119.2905,34.3424,5,2023-06-21,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329445
4403329446,Heteromeles arbutifolia,-119.290397,34.34265,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329446
4403329447,Ricinus communis,-119.289951,34.342502,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329447
4403329448,Tribulus terrestris,-119.289951,34.342502,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329448
4403329450,Cirsium vulgare,-119.289951,34.342502,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329450
4403329451,Malacothamnus fasciculatus,-119.290906,34.342414,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329451
4403329452,Rhus integrifolia,-119.290397,34.34265,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329452
4403329460,Artemisia douglasiana,-119.289406,34.342203,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329460
4403329461,Xanthium strumarium,-119.289595,34.342533,5,2023-07-26,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329461
4403329462,Eleocharis parishii,-119.262076,34.239438,10,2023-08-13,2023,GBIF,UCSB,https://www.gbif.org/occurrence/4403329462
2270277287,Mimulus guttatus,-119.784154,34.029199,4000,1982-03-24,1982,GBIF,UCSB,https://www.gbif.org/occurrence/2270277287
2270283654,Mimulus guttatus,-119.784409,34.029092,1000,1982-03-24,1982,GBIF,UCSB,https://www.gbif.org/occurrence/2270283654
2270277992,Mimulus johnstonii,-119.9564,34.7795,500,1988-05-07,1988,GBIF,UCSB,https://www.gbif.org/occurrence/2270277992
2270281164,Mimulus johnstonii,-119.6902,34.5263,750,1980-05-31,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270281164
2270281979,Mimulus guttatus,-119.145232,34.81291,2000,1988-07-23,1988,GBIF,UCSB,https://www.gbif.org/occurrence/2270281979
2270282341,Mimulus guttatus,-119.919657,34.72691,5000,1980-04-13,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270282341
2270281314,Mimulus guttatus subsp. guttatus,-119.784154,34.029199,4000,1986-03-25,1986,GBIF,UCSB,https://www.gbif.org/occurrence/2270281314
2974106569,Quercus petraea,-119.648958,34.440749,100,1985-06-24,1985,GBIF,UCSB,https://www.gbif.org/occurrence/2974106569
2974106574,Sisyrinchium bellum,-119.778215,34.458387,1500,2002-04-16,2002,GBIF,UCSB,https://www.gbif.org/occurrence/2974106574
2974106573,Acmispon glaber,-119.798031,34.418517,50,2018-03-05,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106573
2974106570,Verbena lasiostachys,-119.882519,34.423314,50,2018-02-26,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106570
2974106579,Stipa pulchra,-119.882636,34.423436,50,2018-02-26,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106579
2974106584,Calystegia macrostegia subsp. cyclostegia,-119.845506,34.417964,50,2018-02-26,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106584
2974106578,Lupinus succulentus,-119.880733,34.422639,50,2018-02-26,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106578
2974106583,Acmispon glaber,-119.848494,34.407347,20,2018-02-28,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106583
2974106580,Extriplex californica,-119.849981,34.407744,50,2018-02-28,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106580
2974106592,Baccharis salicifolia,-119.881961,34.422575,50,2018-02-12,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106592
2974106591,Encelia californica,-119.880983,34.416894,50,2018-02-12,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106591
2974106586,Lupinus succulentus,-119.877236,34.421039,50,2018-02-09,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106586
2974106587,Extriplex californica,-119.881961,34.422575,50,2018-02-14,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106587
2974106595,Thermopsis macrophylla,-119.98994,34.53043,50,2018-05-13,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106595
2974106597,Solanum xanti var. hoffmannii,-120.02144,34.53269,50,2018-05-13,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106597
2974106589,Lepechinia calycina,-120.02144,34.53269,50,2018-05-13,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106589
2974106600,Lomatium utriculatum,-120.285,34.697,50,2018-05-05,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106600
2974106590,Trifolium tomentosum,-119.879905,34.419307,50,2018-05-17,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106590
2270280403,Mimulus guttatus,-120.573874,34.743564,6000,1991-04-18,1991,GBIF,UCSB,https://www.gbif.org/occurrence/2270280403
2270276999,Camissoniopsis micrantha,-120.518325,34.760612,4000,1986-05-05,1986,GBIF,UCSB,https://www.gbif.org/occurrence/2270276999
2270279017,Camissoniopsis micrantha,-120.42126,34.670508,5000,1983-02-20,1983,GBIF,UCSB,https://www.gbif.org/occurrence/2270279017
2974106609,Sisyrinchium bellum,-119.865507,34.415932,250,1987-01-01,1987,GBIF,UCSB,https://www.gbif.org/occurrence/2974106609
2270278623,Camissoniopsis micrantha,-120.436392,34.693144,2000,1988-04-02,1988,GBIF,UCSB,https://www.gbif.org/occurrence/2270278623
2270280086,Camissoniopsis micrantha,-120.3639,34.4934,500,1980-05-10,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270280086
2974106607,Solanum douglasii,-119.06459,34.339444,2000,2011-06-24,2011,GBIF,UCSB,https://www.gbif.org/occurrence/2974106607
2974106608,Stachys ajugoides,-119.866351,34.415397,500,1987-01-01,1987,GBIF,UCSB,https://www.gbif.org/occurrence/2974106608
2974106615,Callitriche marginata,-119.866129,34.416012,300,1987-01-01,1987,GBIF,UCSB,https://www.gbif.org/occurrence/2974106615
2974106618,Melilotus albus,-119.09908,34.30873,50,2011-06-05,2011,GBIF,UCSB,https://www.gbif.org/occurrence/2974106618
2974106614,Phoradendron serotinum subsp. tomentosum,-119.101913,34.506507,1000,1984-04-29,1984,GBIF,UCSB,https://www.gbif.org/occurrence/2974106614
2974106611,Oxalis corniculata,-119.865507,34.415932,250,1987-01-01,1987,GBIF,UCSB,https://www.gbif.org/occurrence/2974106611
2270278328,Camissoniopsis micrantha,-120.588025,34.802771,3000,1987-03-26,1987,GBIF,UCSB,https://www.gbif.org/occurrence/2270278328
2270280832,Camissoniopsis micrantha,-120.42126,34.670508,5000,1983-02-20,1983,GBIF,UCSB,https://www.gbif.org/occurrence/2270280832
2974106619,Eriogonum fasciculatum,-119.09908,34.30873,300,2011-06-05,2011,GBIF,UCSB,https://www.gbif.org/occurrence/2974106619
2974106620,Salvia leucophylla,-119.882831,34.424353,50,2017-11-06,2017,GBIF,UCSB,https://www.gbif.org/occurrence/2974106620
2974106624,Raphanus sativus,-119.879608,34.421881,50,2017-12-20,2017,GBIF,UCSB,https://www.gbif.org/occurrence/2974106624
2974106627,Solanum douglasii,-119.879581,34.421881,50,2017-12-20,2017,GBIF,UCSB,https://www.gbif.org/occurrence/2974106627
2974106623,Diplacus aurantiacus,-119.882856,34.424247,50,2017-10-25,2017,GBIF,UCSB,https://www.gbif.org/occurrence/2974106623
2974106628,Datura wrightii,-119.882819,34.424178,50,2017-10-25,2017,GBIF,UCSB,https://www.gbif.org/occurrence/2974106628
2974106629,Atriplex prostrata,-119.879581,34.421881,50,2017-12-20,2017,GBIF,UCSB,https://www.gbif.org/occurrence/2974106629
2974106630,Eschscholzia californica,-119.88291099999999,34.423856,50,2018-02-26,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106630
2270267369,Suaeda calceoliformis,-119.060935,34.087363,4000,1980-08-06,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270267369
2270271040,Suaeda calceoliformis,-119.8511,34.4222,300,1980-08-14,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270271040
2974106639,Eriophyllum confertiflorum,-119.882744,34.42425,50,2017-11-06,2017,GBIF,UCSB,https://www.gbif.org/occurrence/2974106639
2974106640,Centromadia parryi subsp. australis,-119.882856,34.424247,50,2017-11-06,2017,GBIF,UCSB,https://www.gbif.org/occurrence/2974106640
2974106633,Stebbinsoseris heterocarpa,-119.884458,34.418233,50,2017-11-08,2017,GBIF,UCSB,https://www.gbif.org/occurrence/2974106633
2974106632,Sisyrinchium bellum,-119.882744,34.42425,50,2017-11-06,2017,GBIF,UCSB,https://www.gbif.org/occurrence/2974106632
2974106637,Ranunculus californicus,-119.884458,34.418233,50,2017-11-08,2017,GBIF,UCSB,https://www.gbif.org/occurrence/2974106637
2974106634,Epilobium canum,-119.882511,34.417589,50,2017-11-08,2017,GBIF,UCSB,https://www.gbif.org/occurrence/2974106634
2974106635,Isocoma menziesii,-119.883361,34.417311,50,2017-11-08,2017,GBIF,UCSB,https://www.gbif.org/occurrence/2974106635
2974106636,Eriogonum parvifolium,-119.882511,34.417589,100,2017-11-08,2017,GBIF,UCSB,https://www.gbif.org/occurrence/2974106636
2270269601,Suaeda esteroa,-119.060935,34.087363,4000,1980-08-06,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270269601
2974106644,Grindelia camporum,-119.882542,34.423447,50,2018-02-26,2018,GBIF,UCSB,https://www.gbif.org/occurrence/2974106644
2270272103,Suaeda esteroa,-119.060935,34.087363,4000,1980-08-06,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270272103
2974106641,Suaeda taxifolia,-119.873411,34.417961,50,2017-11-08,2017,GBIF,UCSB,https://www.gbif.org/occurrence/2974106641
2270269383,Suaeda esteroa,-119.060935,34.087363,4000,1980-08-06,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270269383
2974106643,Deinandra fasciculata,-119.882744,34.42425,50,2017-11-06,2017,GBIF,UCSB,https://www.gbif.org/occurrence/2974106643
2270269832,Cistus incanus,-119.6895,34.4636,300,1984-02-10,1984,GBIF,UCSB,https://www.gbif.org/occurrence/2270269832
2270270591,Cistus incanus,-119.6924,34.4578,500,1980-05-26,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270270591
2270272783,Lupinus bicolor,-120.0583,34.0224,200,2004-04-03,2004,GBIF,UCSB,https://www.gbif.org/occurrence/2270272783
2270270488,Helianthemum greenei,-119.6305,33.9955,750,1980-05-10,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270270488
2270267576,Helianthemum greenei,-119.6109,34.0036,750,1980-05-10,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270267576
2270269303,Helianthemum greenei,-119.605,34.008,500,1980-03-25,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270269303
2270277553,Clarkia speciosa,-119.984276,34.742964,7000,1982-05-01,1982,GBIF,UCSB,https://www.gbif.org/occurrence/2270277553
2270270377,Lupinus bicolor,-120.436392,34.693144,2000,1986-04-06,1986,GBIF,UCSB,https://www.gbif.org/occurrence/2270270377
2270269396,Helianthemum greenei,-119.7206,33.9815,750,1983-03-24,1983,GBIF,UCSB,https://www.gbif.org/occurrence/2270269396
2270271865,Helianthemum scoparium,-119.6999,33.9863,1000,1980-05-10,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270271865
2270268807,Helianthemum scoparium,-119.6305,33.9955,750,1980-05-10,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270268807
2270268054,Helianthemum scoparium,-119.6109,34.0036,750,1980-05-10,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270268054
2270269414,Helianthemum scoparium,-119.6109,34.0036,750,1980-05-10,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270269414
2270270435,Helianthemum scoparium,-119.7577,33.9991,1500,1980-05-10,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270270435
2270269294,Suaeda taxifolia,-119.8755,34.0245,900,1982-03-25,1982,GBIF,UCSB,https://www.gbif.org/occurrence/2270269294
2270271723,Lupinus bicolor,-120.6291,34.5692,800,1986-03-17,1986,GBIF,UCSB,https://www.gbif.org/occurrence/2270271723
2270270325,Lupinus bicolor,-120.3049,34.4679,500,1992-03-24,1992,GBIF,UCSB,https://www.gbif.org/occurrence/2270270325
2270273683,Lupinus bicolor,-120.336637,34.470808,10000,1993-05-27,1993,GBIF,UCSB,https://www.gbif.org/occurrence/2270273683
2270269608,Lupinus bicolor,-119.984276,34.742964,7000,1984-02-25,1984,GBIF,UCSB,https://www.gbif.org/occurrence/2270269608
2270268044,Cistus incanus,-120.2826,34.4703,500,1980-03-29,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270268044
2270270129,Lupinus bicolor,-119.984276,34.742964,7000,1984-02-26,1984,GBIF,UCSB,https://www.gbif.org/occurrence/2270270129
2270268473,Suaeda taxifolia,-120.6135,34.8653,800,1987-07-22,1987,GBIF,UCSB,https://www.gbif.org/occurrence/2270268473
2270270417,Suaeda taxifolia,-120.6393,34.894,400,1982-05-02,1982,GBIF,UCSB,https://www.gbif.org/occurrence/2270270417
2270272208,Suaeda taxifolia,-119.060935,34.087363,4000,1980-08-06,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270272208
2270270294,Suaeda taxifolia,-120.6393,34.894,400,1982-05-02,1982,GBIF,UCSB,https://www.gbif.org/occurrence/2270270294
2270269111,Suaeda taxifolia,-120.6393,34.894,400,1982-05-02,1982,GBIF,UCSB,https://www.gbif.org/occurrence/2270269111
2270270434,Suaeda taxifolia,-120.6393,34.894,400,1982-05-02,1982,GBIF,UCSB,https://www.gbif.org/occurrence/2270270434
2270270611,Suaeda taxifolia,-119.8364,34.4185,300,1980-08-14,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270270611
2270269567,Suaeda taxifolia,-119.8511,34.4222,300,1980-08-14,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270269567
2270270309,Suaeda taxifolia,-119.060935,34.087363,4000,1980-05-12,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270270309
2270268777,Suaeda taxifolia,-119.060935,34.087363,4000,1980-05-12,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270268777
2270275479,Eremothera boothii subsp. decorticans,-119.920833,34.681278,1000,1980-06-09,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270275479
2974106645,Cuscuta,-119.33324,34.64612,10000,1984-04-08,1984,GBIF,UCSB,https://www.gbif.org/occurrence/2974106645
2974106646,Deschampsia danthonioides,-119.191997,34.855397,4000,1988-06-21,1988,GBIF,UCSB,https://www.gbif.org/occurrence/2974106646
2974106650,Ceanothus megacarpus,-119.245713,34.463973,500,1984-02-05,1984,GBIF,UCSB,https://www.gbif.org/occurrence/2974106650
2270279620,Clarkia unguiculata,-120.42126,34.670508,5000,1983-05-21,1983,GBIF,UCSB,https://www.gbif.org/occurrence/2270279620
2974106674,Ammannia coccinea,-119.882662,34.422599,15,2016-05-31,2016,GBIF,UCSB,https://www.gbif.org/occurrence/2974106674
2974106673,Lupinus nanus,-120.601288,34.056466,15,2016-04-05,2016,GBIF,UCSB,https://www.gbif.org/occurrence/2974106673
2974106675,Mentzelia micrantha,-119.703359,34.721682,1785,1986-03-23,1986,GBIF,UCSB,https://www.gbif.org/occurrence/2974106675
2974106676,Eriogonum kennedyi var. alpigenum,-119.146925,34.809311,1000,1982-08-28,1982,GBIF,UCSB,https://www.gbif.org/occurrence/2974106676
2974106677,Acmispon glaber,-119.8486,34.4084,10,2016-04-12,2016,GBIF,UCSB,https://www.gbif.org/occurrence/2974106677
2270279564,Clarkia unguiculata,-119.8975,34.5488,500,1981-05-31,1981,GBIF,UCSB,https://www.gbif.org/occurrence/2270279564
2270278585,Clarkia unguiculata,-119.824413,34.511518,5000,1980-05-31,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270278585
2270268978,Lupinus bicolor,-120.3077,34.4684,400,1980-03-29,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270268978
2270269211,Lupinus bicolor,-120.2743,34.5855,5000,1980-03-29,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270269211
2270270217,Lupinus bicolor,-120.3624,34.4936,400,1980-05-10,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270270217
2270268140,Lupinus bicolor,-120.322582,34.469008,1000,1980-03-29,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270268140
2270267508,Lupinus bicolor,-119.760844,34.506603,6000,1982-05-18,1982,GBIF,UCSB,https://www.gbif.org/occurrence/2270267508
2270270697,Lupinus bicolor,-119.760844,34.506603,6000,1983-05-20,1983,GBIF,UCSB,https://www.gbif.org/occurrence/2270270697
2270261350,Bidens pilosa,-119.555944,34.432554,2000,1982-04-17,1982,GBIF,UCSB,https://www.gbif.org/occurrence/2270261350
2270258938,Bidens pilosa,-119.555944,34.432554,2000,1980-02-17,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270258938
2270259450,Bidens pilosa,-119.844235,34.424431,1500,1980-05-29,1980,GBIF,UCSB,https://www.gbif.org/occurrence/2270259450
